Student_ID,Year,Attendance_Y1_S1,Attendance_Y1_S2,Maths_Y1_Score,Maths_Y1_Credit,Physics_Y1_Score,Physics_Y1_Credit,Chemistry_Y1_Score,Chemistry_Y1_Credit,English_Y1_Score,English_Y1_Credit,Computer_Y1_Score,Computer_Y1_Credit,Percentage,Avg_Attendance,Result,Risk,Attendance_Y2_S1,Attendance_Y2_S2,Data Structures_Y2_Score,Data Structures_Y2_Credit,Maths_Y2_Score,Maths_Y2_Credit,Python Programming_Y2_Score,Python Programming_Y2_Credit,Operating Systems_Y2_Score,Operating Systems_Y2_Credit,Computer Networks_Y2_Score,Computer Networks_Y2_Credit,Attendance_Y3_S1,Attendance_Y3_S2,Machine Learning_Y3_Score,Machine Learning_Y3_Credit,DBMS_Y3_Score,DBMS_Y3_Credit,Web Technologies_Y3_Score,Web Technologies_Y3_Credit,Probability_Y3_Score,Probability_Y3_Credit,AI Basics_Y3_Score,AI Basics_Y3_Credit,Attendance_Y4_S1,Attendance_Y4_S2,Deep Learning_Y4_Score,Deep Learning_Y4_Credit,AI Ethics_Y4_Score,AI Ethics_Y4_Credit,Cloud Computing_Y4_Score,Cloud Computing_Y4_Credit,NLP_Y4_Score,NLP_Y4_Credit,Capstone Project_Y4_Score,Capstone Project_Y4_Credit
Y4_S018,4,73,57,97,2,46,3,34,2,79,4,69,3,59.39,66.75,Pass,0,95.0,55.0,41.0,2.0,93.0,2.0,38.0,3.0,42.0,3.0,97.0,3.0,47.0,48.0,35.0,4.0,34.0,3.0,32.0,3.0,72.0,4.0,43.0,2.0,87.0,72.0,50.0,3.0,67.0,2.0,51.0,4.0,74.0,3.0,90.0,4.0
Y4_S019,4,82,46,62,4,60,4,66,4,52,4,44,2,57.57,65.38,Pass,0,89.0,48.0,51.0,2.0,51.0,2.0,46.0,3.0,67.0,3.0,53.0,4.0,50.0,48.0,35.0,3.0,70.0,4.0,67.0,3.0,72.0,2.0,44.0,3.0,85.0,75.0,86.0,4.0,53.0,3.0,33.0,3.0,92.0,2.0,44.0,4.0
Y4_S020,4,78,86,92,4,92,2,63,4,46,3,95,4,74.14,71.5,Pass,0,45.0,87.0,86.0,3.0,66.0,2.0,85.0,4.0,65.0,4.0,84.0,3.0,95.0,53.0,44.0,2.0,82.0,4.0,86.0,4.0,81.0,4.0,69.0,3.0,74.0,54.0,36.0,4.0,68.0,2.0,49.0,2.0,88.0,4.0,78.0,3.0
Y4_S021,4,70,80,72,3,72,4,62,3,74,2,44,4,69.28,68.0,Pass,0,61.0,56.0,51.0,4.0,41.0,3.0,97.0,4.0,80.0,2.0,42.0,2.0,99.0,62.0,57.0,3.0,73.0,4.0,75.0,4.0,32.0,4.0,49.0,2.0,55.0,61.0,90.0,4.0,84.0,4.0,88.0,4.0,86.0,4.0,96.0,3.0
Y4_S022,4,93,85,51,3,56,2,70,4,56,2,95,3,63.56,72.88,Pass,0,91.0,53.0,71.0,3.0,88.0,3.0,68.0,4.0,33.0,4.0,77.0,3.0,53.0,79.0,97.0,3.0,48.0,3.0,39.0,2.0,73.0,3.0,87.0,2.0,73.0,56.0,69.0,3.0,39.0,3.0,54.0,4.0,40.0,3.0,65.0,2.0
Y4_S023,4,92,95,36,4,80,2,61,3,51,2,41,4,65.94,77.12,Pass,0,45.0,77.0,43.0,4.0,93.0,4.0,87.0,2.0,97.0,4.0,68.0,2.0,85.0,89.0,42.0,4.0,38.0,4.0,52.0,3.0,76.0,4.0,55.0,2.0,58.0,76.0,94.0,2.0,96.0,2.0,79.0,3.0,82.0,4.0,86.0,3.0
Y4_S024,4,62,60,31,4,42,2,72,3,60,2,77,3,56.61,76.75,Pass,0,74.0,76.0,40.0,3.0,48.0,3.0,53.0,2.0,75.0,2.0,58.0,4.0,95.0,74.0,46.0,2.0,53.0,3.0,30.0,4.0,96.0,3.0,84.0,3.0,77.0,96.0,37.0,3.0,49.0,4.0,77.0,4.0,85.0,2.0,39.0,3.0
Y4_S025,4,78,80,90,4,47,4,76,3,61,4,69,2,69.79,74.75,Pass,0,79.0,49.0,79.0,2.0,87.0,4.0,92.0,2.0,78.0,3.0,83.0,4.0,95.0,76.0,82.0,4.0,61.0,3.0,66.0,4.0,67.0,3.0,87.0,2.0,46.0,95.0,40.0,4.0,49.0,2.0,78.0,4.0,84.0,4.0,34.0,4.0
Y4_S026,4,86,68,77,2,36,4,78,3,70,4,69,4,67.29,65.88,Pass,0,64.0,76.0,77.0,4.0,49.0,2.0,64.0,2.0,81.0,4.0,97.0,2.0,56.0,61.0,94.0,3.0,31.0,3.0,72.0,3.0,69.0,2.0,68.0,3.0,60.0,56.0,70.0,2.0,52.0,2.0,80.0,2.0,74.0,3.0,51.0,4.0
Y4_S027,4,54,51,44,2,75,3,90,2,80,3,41,2,71.64,71.12,Pass,0,84.0,92.0,95.0,3.0,68.0,4.0,59.0,2.0,77.0,4.0,60.0,4.0,94.0,87.0,54.0,3.0,80.0,2.0,92.0,3.0,71.0,2.0,83.0,2.0,47.0,60.0,85.0,4.0,48.0,3.0,44.0,2.0,50.0,2.0,99.0,4.0
Y4_S028,4,67,91,41,2,95,2,38,3,92,3,59,2,64.46,72.25,Pass,0,62.0,71.0,45.0,2.0,34.0,4.0,58.0,4.0,51.0,3.0,86.0,4.0,79.0,68.0,89.0,3.0,89.0,3.0,32.0,3.0,74.0,3.0,31.0,4.0,81.0,59.0,89.0,2.0,93.0,2.0,81.0,4.0,66.0,4.0,70.0,2.0
Y4_S029,4,77,69,66,2,75,3,48,4,38,2,34,2,60.75,70.75,Pass,0,70.0,63.0,59.0,4.0,47.0,2.0,60.0,2.0,32.0,4.0,54.0,2.0,52.0,45.0,91.0,4.0,36.0,4.0,46.0,4.0,78.0,4.0,70.0,3.0,94.0,96.0,95.0,3.0,96.0,2.0,51.0,3.0,66.0,4.0,73.0,3.0
Y4_S030,4,85,97,90,4,42,3,40,4,36,2,77,3,63.42,73.75,Pass,0,77.0,55.0,94.0,3.0,38.0,2.0,66.0,3.0,70.0,2.0,76.0,3.0,51.0,58.0,77.0,4.0,35.0,3.0,75.0,4.0,99.0,4.0,33.0,2.0,78.0,89.0,38.0,4.0,39.0,3.0,79.0,3.0,77.0,4.0,35.0,2.0
Y4_S031,4,68,65,87,2,93,3,85,3,41,4,35,2,60.4,68.88,Pass,0,90.0,60.0,89.0,2.0,67.0,4.0,51.0,4.0,37.0,4.0,42.0,4.0,62.0,62.0,91.0,3.0,40.0,4.0,46.0,4.0,43.0,3.0,86.0,2.0,50.0,94.0,86.0,4.0,40.0,4.0,37.0,3.0,88.0,2.0,94.0,2.0
Y4_S032,4,68,74,86,2,46,4,60,4,99,3,84,4,66.55,74.62,Pass,0,92.0,84.0,41.0,2.0,56.0,3.0,41.0,2.0,91.0,2.0,58.0,4.0,73.0,75.0,90.0,3.0,62.0,3.0,88.0,2.0,78.0,2.0,61.0,3.0,72.0,59.0,42.0,2.0,83.0,2.0,68.0,4.0,43.0,2.0,53.0,2.0
Y4_S033,4,78,95,39,3,50,2,36,3,42,3,60,2,64.11,76.88,Pass,0,76.0,60.0,51.0,4.0,73.0,2.0,66.0,3.0,45.0,4.0,92.0,4.0,88.0,70.0,38.0,2.0,73.0,2.0,99.0,3.0,62.0,3.0,60.0,3.0,62.0,86.0,57.0,2.0,94.0,4.0,74.0,3.0,76.0,3.0,81.0,2.0
Y4_S034,4,83,67,30,4,43,3,52,4,51,4,85,3,60.38,78.88,Pass,0,83.0,95.0,48.0,3.0,96.0,4.0,34.0,3.0,90.0,4.0,36.0,3.0,90.0,76.0,43.0,2.0,98.0,2.0,94.0,2.0,91.0,2.0,55.0,4.0,50.0,87.0,74.0,4.0,63.0,3.0,61.0,4.0,34.0,4.0,58.0,3.0
Y4_S035,4,78,60,54,2,58,3,54,3,52,3,96,3,62.78,85.62,Pass,0,94.0,97.0,63.0,2.0,58.0,2.0,95.0,2.0,68.0,4.0,98.0,4.0,98.0,62.0,78.0,2.0,45.0,2.0,39.0,3.0,33.0,4.0,37.0,4.0,97.0,99.0,48.0,4.0,93.0,4.0,38.0,3.0,85.0,2.0,73.0,4.0
Y4_S036,4,59,48,99,3,90,3,52,2,76,2,86,3,66.45,69.88,Pass,0,98.0,71.0,81.0,3.0,68.0,4.0,42.0,3.0,95.0,3.0,81.0,4.0,81.0,58.0,92.0,4.0,57.0,3.0,75.0,2.0,57.0,3.0,46.0,4.0,96.0,48.0,32.0,4.0,66.0,2.0,53.0,4.0,31.0,2.0,39.0,2.0
Y4_S037,4,87,49,88,2,89,4,81,4,59,4,97,2,68.56,71.25,Pass,0,87.0,53.0,36.0,4.0,87.0,4.0,60.0,2.0,98.0,3.0,94.0,4.0,92.0,72.0,47.0,2.0,39.0,4.0,66.0,2.0,45.0,3.0,43.0,4.0,63.0,67.0,63.0,2.0,68.0,3.0,57.0,2.0,89.0,2.0,83.0,2.0
Y4_S038,4,80,64,55,3,51,2,98,2,78,3,31,2,72.32,78.75,Pass,0,99.0,51.0,49.0,3.0,59.0,4.0,96.0,4.0,95.0,4.0,85.0,4.0,61.0,92.0,81.0,4.0,34.0,3.0,83.0,2.0,45.0,2.0,96.0,4.0,91.0,92.0,93.0,3.0,70.0,3.0,83.0,2.0,46.0,2.0,70.0,4.0
Y4_S039,4,61,79,69,3,77,2,39,3,78,4,59,4,60.84,68.12,Pass,0,99.0,67.0,50.0,3.0,57.0,4.0,68.0,2.0,69.0,4.0,58.0,4.0,54.0,56.0,54.0,2.0,33.0,2.0,44.0,3.0,61.0,4.0,81.0,4.0,76.0,53.0,42.0,2.0,59.0,3.0,95.0,3.0,42.0,2.0,53.0,3.0
Y4_S040,4,56,73,30,4,84,3,63,2,97,3,59,2,67.22,73.38,Pass,0,96.0,90.0,58.0,4.0,63.0,4.0,82.0,2.0,93.0,2.0,86.0,2.0,88.0,68.0,66.0,4.0,37.0,4.0,97.0,2.0,90.0,3.0,58.0,2.0,58.0,58.0,95.0,3.0,96.0,3.0,47.0,3.0,50.0,2.0,45.0,4.0
Y4_S041,4,99,59,93,2,45,3,49,2,98,3,98,3,65.48,75.88,Pass,0,83.0,57.0,65.0,3.0,97.0,4.0,50.0,4.0,35.0,4.0,82.0,4.0,63.0,82.0,79.0,4.0,69.0,2.0,98.0,2.0,35.0,4.0,96.0,2.0,77.0,87.0,50.0,2.0,46.0,2.0,37.0,3.0,57.0,3.0,42.0,2.0
Y4_S042,4,57,82,54,4,91,4,50,3,92,3,97,2,66.03,78.12,Pass,0,91.0,56.0,61.0,4.0,53.0,4.0,30.0,4.0,57.0,4.0,75.0,2.0,82.0,97.0,64.0,3.0,83.0,3.0,53.0,4.0,57.0,3.0,45.0,2.0,80.0,80.0,91.0,4.0,61.0,4.0,86.0,2.0,98.0,2.0,62.0,4.0
Y4_S043,4,63,80,99,4,53,4,78,4,52,2,70,3,68.66,75.62,Pass,0,91.0,73.0,60.0,2.0,47.0,3.0,35.0,2.0,71.0,3.0,97.0,3.0,87.0,49.0,38.0,2.0,90.0,4.0,97.0,3.0,37.0,2.0,53.0,4.0,77.0,85.0,48.0,3.0,84.0,4.0,46.0,3.0,90.0,4.0,64.0,2.0
Y4_S044,4,69,83,95,2,36,4,35,4,50,4,75,4,63.36,69.75,Pass,0,80.0,52.0,97.0,4.0,45.0,4.0,93.0,3.0,30.0,3.0,30.0,3.0,95.0,51.0,98.0,2.0,47.0,3.0,61.0,2.0,62.0,3.0,78.0,2.0,77.0,51.0,97.0,4.0,82.0,3.0,84.0,3.0,43.0,4.0,65.0,3.0
Y4_S045,4,68,62,45,2,66,2,54,3,37,3,47,3,58.57,59.25,Fail,1,47.0,62.0,47.0,4.0,64.0,3.0,55.0,3.0,90.0,4.0,61.0,2.0,51.0,66.0,56.0,4.0,74.0,2.0,64.0,3.0,52.0,2.0,32.0,2.0,46.0,72.0,65.0,2.0,35.0,4.0,67.0,3.0,63.0,2.0,96.0,3.0
Y4_S046,4,78,66,58,3,98,3,38,3,39,3,97,3,61.79,77.12,Pass,0,90.0,75.0,81.0,3.0,64.0,4.0,62.0,4.0,37.0,3.0,43.0,3.0,52.0,95.0,83.0,2.0,43.0,4.0,31.0,3.0,90.0,4.0,46.0,3.0,69.0,92.0,37.0,2.0,98.0,3.0,47.0,3.0,66.0,3.0,70.0,4.0
Y4_S047,4,86,93,70,4,43,2,46,2,84,2,82,3,72.42,83.0,Pass,0,89.0,75.0,91.0,3.0,95.0,2.0,47.0,4.0,74.0,4.0,97.0,4.0,94.0,69.0,67.0,4.0,65.0,4.0,92.0,4.0,87.0,4.0,77.0,2.0,91.0,67.0,65.0,2.0,74.0,4.0,36.0,3.0,95.0,4.0,47.0,4.0
Y4_S048,4,45,47,50,3,59,4,51,4,86,2,32,3,60.08,65.12,Pass,0,68.0,89.0,65.0,4.0,93.0,3.0,97.0,3.0,60.0,2.0,88.0,2.0,85.0,53.0,96.0,2.0,40.0,4.0,55.0,2.0,43.0,3.0,60.0,4.0,80.0,54.0,55.0,2.0,73.0,3.0,38.0,4.0,53.0,3.0,45.0,2.0
Y4_S049,4,76,63,64,4,82,4,37,3,71,2,99,4,65.08,62.12,Fail,1,60.0,49.0,82.0,2.0,80.0,3.0,35.0,4.0,62.0,4.0,44.0,3.0,83.0,49.0,81.0,4.0,67.0,2.0,82.0,3.0,44.0,4.0,79.0,2.0,70.0,47.0,76.0,2.0,91.0,2.0,39.0,4.0,54.0,2.0,59.0,3.0
Y4_S050,4,66,87,57,3,48,3,71,4,40,3,53,3,71.93,74.88,Pass,0,61.0,72.0,79.0,4.0,84.0,2.0,39.0,2.0,87.0,3.0,72.0,4.0,77.0,90.0,90.0,3.0,30.0,2.0,91.0,4.0,85.0,2.0,50.0,3.0,98.0,48.0,94.0,4.0,92.0,4.0,65.0,2.0,81.0,3.0,98.0,2.0
Y4_S051,4,91,91,54,2,70,2,98,2,49,2,65,2,61.5,77.5,Pass,0,92.0,78.0,87.0,3.0,31.0,2.0,45.0,4.0,91.0,4.0,33.0,2.0,48.0,95.0,62.0,3.0,53.0,4.0,54.0,4.0,65.0,3.0,65.0,4.0,63.0,62.0,35.0,4.0,41.0,2.0,92.0,3.0,54.0,2.0,82.0,2.0
Y4_S052,4,67,53,35,3,95,3,38,4,45,2,84,3,63.3,70.75,Pass,0,82.0,79.0,97.0,4.0,43.0,2.0,76.0,4.0,71.0,4.0,48.0,3.0,91.0,45.0,71.0,3.0,42.0,3.0,73.0,3.0,99.0,3.0,52.0,3.0,90.0,59.0,52.0,2.0,30.0,4.0,43.0,2.0,63.0,4.0,99.0,2.0
Y4_S053,4,90,95,58,4,77,3,45,2,39,4,96,4,62.76,81.25,Pass,0,85.0,77.0,57.0,2.0,38.0,4.0,35.0,4.0,78.0,4.0,51.0,2.0,65.0,77.0,85.0,2.0,82.0,3.0,47.0,4.0,42.0,4.0,91.0,3.0,76.0,85.0,74.0,4.0,51.0,4.0,84.0,4.0,62.0,3.0,75.0,3.0
Y4_S054,4,83,99,62,3,36,4,55,4,67,4,36,2,58.97,75.5,Pass,0,54.0,65.0,59.0,3.0,37.0,4.0,32.0,4.0,44.0,3.0,71.0,3.0,92.0,62.0,79.0,3.0,68.0,3.0,88.0,3.0,77.0,3.0,78.0,4.0,82.0,67.0,38.0,2.0,45.0,4.0,57.0,4.0,85.0,2.0,81.0,3.0
Y4_S055,4,58,90,67,2,77,4,70,3,88,2,96,3,65.03,69.12,Pass,0,64.0,46.0,56.0,3.0,69.0,2.0,87.0,3.0,35.0,4.0,47.0,2.0,52.0,69.0,71.0,2.0,33.0,2.0,73.0,4.0,86.0,4.0,42.0,3.0,99.0,75.0,94.0,2.0,45.0,4.0,66.0,2.0,39.0,3.0,67.0,4.0
Y4_S056,4,54,98,80,3,88,2,70,3,86,3,86,3,71.04,63.0,Fail,1,46.0,52.0,92.0,2.0,89.0,3.0,92.0,4.0,32.0,2.0,42.0,2.0,75.0,69.0,81.0,3.0,37.0,4.0,74.0,2.0,92.0,4.0,86.0,3.0,63.0,47.0,75.0,3.0,39.0,2.0,47.0,2.0,52.0,3.0,40.0,2.0
Y4_S057,4,98,68,84,2,38,4,67,3,76,2,79,4,69.12,66.75,Pass,0,53.0,85.0,89.0,4.0,82.0,3.0,46.0,2.0,57.0,3.0,92.0,4.0,63.0,66.0,99.0,4.0,77.0,2.0,49.0,2.0,31.0,3.0,65.0,2.0,51.0,50.0,51.0,3.0,75.0,2.0,75.0,4.0,64.0,2.0,58.0,2.0
Y4_S058,4,53,66,92,3,87,3,84,2,48,4,62,3,65.43,65.5,Pass,0,45.0,56.0,72.0,2.0,46.0,2.0,84.0,4.0,73.0,2.0,34.0,3.0,78.0,97.0,36.0,3.0,86.0,3.0,75.0,3.0,33.0,4.0,54.0,4.0,71.0,58.0,90.0,3.0,61.0,4.0,66.0,4.0,42.0,3.0,94.0,4.0
Y4_S059,4,53,72,47,3,70,3,62,2,83,4,65,2,60.42,74.62,Pass,0,65.0,78.0,85.0,2.0,39.0,4.0,73.0,4.0,31.0,4.0,43.0,2.0,91.0,89.0,70.0,3.0,48.0,4.0,30.0,3.0,56.0,3.0,80.0,3.0,63.0,86.0,42.0,3.0,85.0,3.0,74.0,2.0,88.0,4.0,50.0,4.0
Y4_S060,4,94,82,70,2,99,3,78,4,34,4,80,2,65.89,83.88,Pass,0,72.0,80.0,39.0,3.0,66.0,2.0,48.0,3.0,85.0,2.0,89.0,2.0,98.0,81.0,66.0,2.0,43.0,4.0,73.0,3.0,71.0,2.0,52.0,4.0,72.0,92.0,33.0,2.0,89.0,3.0,92.0,2.0,78.0,4.0,68.0,2.0
Y4_S061,4,62,50,82,2,94,2,94,4,72,3,34,4,64.32,62.0,Fail,1,48.0,88.0,30.0,3.0,85.0,2.0,94.0,4.0,51.0,3.0,54.0,4.0,74.0,60.0,95.0,2.0,39.0,4.0,88.0,3.0,80.0,4.0,38.0,3.0,61.0,53.0,38.0,2.0,53.0,4.0,37.0,2.0,95.0,3.0,53.0,4.0
Y4_S062,4,75,55,35,3,61,4,77,2,88,4,85,2,65.77,73.5,Pass,0,79.0,82.0,96.0,3.0,99.0,3.0,40.0,4.0,77.0,3.0,56.0,3.0,99.0,85.0,50.0,4.0,63.0,2.0,87.0,4.0,77.0,3.0,47.0,4.0,68.0,45.0,35.0,4.0,72.0,4.0,37.0,2.0,81.0,2.0,76.0,2.0
Y4_S063,4,72,90,33,2,46,3,49,3,63,4,39,3,57.95,78.25,Pass,0,74.0,95.0,54.0,4.0,86.0,3.0,92.0,4.0,76.0,2.0,32.0,4.0,90.0,84.0,65.0,3.0,39.0,3.0,37.0,4.0,39.0,2.0,74.0,3.0,75.0,46.0,74.0,4.0,91.0,3.0,44.0,3.0,60.0,2.0,56.0,2.0
Y4_S064,4,53,64,87,4,78,2,45,4,37,4,48,3,62.06,70.62,Pass,0,85.0,47.0,65.0,2.0,89.0,4.0,80.0,3.0,84.0,3.0,46.0,3.0,86.0,68.0,46.0,3.0,99.0,4.0,43.0,4.0,41.0,3.0,34.0,2.0,64.0,98.0,84.0,3.0,59.0,4.0,32.0,3.0,77.0,4.0,51.0,3.0
Y4_S065,4,92,73,79,3,39,4,56,4,57,2,55,4,56.48,77.75,Pass,0,61.0,67.0,37.0,3.0,86.0,3.0,32.0,4.0,31.0,4.0,91.0,4.0,93.0,81.0,49.0,2.0,46.0,3.0,51.0,3.0,91.0,4.0,60.0,3.0,99.0,56.0,41.0,4.0,45.0,2.0,51.0,4.0,47.0,2.0,97.0,2.0
Y4_S066,4,77,66,92,3,83,2,56,3,54,3,89,3,62.53,72.75,Pass,0,67.0,49.0,65.0,3.0,65.0,2.0,68.0,3.0,33.0,3.0,94.0,2.0,84.0,83.0,66.0,4.0,60.0,4.0,76.0,4.0,80.0,3.0,42.0,4.0,88.0,68.0,32.0,3.0,39.0,2.0,78.0,3.0,31.0,3.0,60.0,3.0
Y4_S067,4,63,81,53,2,73,3,70,3,80,3,69,2,59.52,69.12,Pass,0,64.0,48.0,89.0,3.0,68.0,2.0,35.0,4.0,43.0,3.0,41.0,3.0,71.0,98.0,41.0,3.0,45.0,3.0,37.0,2.0,74.0,2.0,48.0,2.0,83.0,45.0,58.0,3.0,46.0,2.0,92.0,3.0,62.0,2.0,66.0,4.0
Y4_S068,4,63,90,53,3,34,2,82,3,59,2,57,3,64.85,68.12,Pass,0,70.0,62.0,65.0,3.0,87.0,2.0,61.0,2.0,78.0,3.0,94.0,2.0,94.0,48.0,65.0,2.0,57.0,4.0,35.0,2.0,52.0,4.0,90.0,2.0,50.0,68.0,66.0,2.0,80.0,3.0,74.0,4.0,58.0,2.0,54.0,3.0
Y4_S069,4,79,99,54,4,74,4,41,3,96,2,94,3,67.59,82.5,Pass,0,85.0,97.0,86.0,2.0,57.0,4.0,45.0,2.0,71.0,3.0,61.0,3.0,82.0,50.0,67.0,3.0,89.0,2.0,76.0,2.0,62.0,2.0,32.0,3.0,70.0,98.0,69.0,3.0,97.0,3.0,76.0,3.0,71.0,3.0,50.0,2.0
Y4_S070,4,88,67,31,4,88,3,45,3,45,3,52,3,56.52,74.0,Pass,0,81.0,52.0,35.0,2.0,51.0,3.0,61.0,2.0,67.0,2.0,66.0,4.0,93.0,93.0,90.0,2.0,61.0,4.0,92.0,4.0,51.0,2.0,35.0,2.0,58.0,60.0,32.0,2.0,76.0,2.0,71.0,3.0,52.0,4.0,30.0,4.0
Y4_S071,4,81,51,32,2,96,4,33,4,95,3,93,4,67.97,65.75,Pass,0,97.0,46.0,60.0,4.0,51.0,3.0,75.0,2.0,87.0,4.0,90.0,3.0,90.0,45.0,54.0,2.0,43.0,2.0,68.0,3.0,61.0,3.0,85.0,3.0,69.0,47.0,79.0,3.0,67.0,4.0,32.0,2.0,53.0,3.0,63.0,4.0
Y4_S072,4,92,83,77,2,63,4,47,3,63,4,97,3,58.87,74.62,Pass,0,49.0,69.0,37.0,4.0,88.0,4.0,49.0,4.0,65.0,3.0,43.0,3.0,82.0,69.0,30.0,2.0,30.0,4.0,89.0,2.0,39.0,3.0,41.0,2.0,76.0,77.0,55.0,3.0,79.0,2.0,70.0,2.0,31.0,4.0,99.0,4.0
Y4_S073,4,67,56,83,4,57,4,48,3,77,3,40,2,62.7,67.0,Pass,0,82.0,69.0,50.0,3.0,65.0,2.0,41.0,3.0,88.0,3.0,34.0,2.0,49.0,60.0,92.0,2.0,58.0,3.0,35.0,2.0,61.0,3.0,76.0,4.0,98.0,55.0,55.0,4.0,86.0,2.0,56.0,4.0,91.0,4.0,45.0,4.0
Y4_S074,4,88,73,59,4,94,2,59,3,61,3,80,4,66.4,79.25,Pass,0,80.0,86.0,84.0,4.0,65.0,2.0,90.0,3.0,54.0,2.0,99.0,4.0,96.0,48.0,49.0,2.0,83.0,2.0,39.0,4.0,80.0,2.0,53.0,2.0,73.0,90.0,72.0,3.0,60.0,4.0,43.0,4.0,63.0,2.0,50.0,4.0
Y4_S075,4,59,52,67,3,93,3,38,2,61,4,63,2,65.64,62.88,Fail,1,62.0,63.0,83.0,3.0,66.0,3.0,41.0,4.0,72.0,4.0,80.0,2.0,50.0,57.0,85.0,2.0,97.0,4.0,73.0,4.0,71.0,4.0,40.0,3.0,89.0,71.0,87.0,3.0,50.0,2.0,30.0,3.0,87.0,2.0,35.0,4.0
Y4_S076,4,67,92,87,2,41,3,81,3,99,2,81,2,65.05,70.75,Pass,0,97.0,47.0,37.0,3.0,76.0,2.0,93.0,3.0,72.0,2.0,38.0,3.0,81.0,71.0,33.0,3.0,30.0,4.0,94.0,3.0,88.0,4.0,36.0,3.0,59.0,52.0,76.0,3.0,69.0,2.0,71.0,4.0,64.0,3.0,70.0,2.0
Y4_S077,4,82,52,37,3,92,4,33,3,34,2,99,2,57.15,69.25,Pass,0,61.0,69.0,53.0,3.0,46.0,3.0,55.0,4.0,31.0,3.0,51.0,4.0,48.0,93.0,67.0,4.0,99.0,2.0,81.0,4.0,55.0,3.0,57.0,2.0,95.0,54.0,47.0,4.0,86.0,2.0,34.0,2.0,51.0,4.0,46.0,4.0
Y4_S078,4,89,72,88,3,50,3,98,3,46,3,36,2,61.9,79.38,Pass,0,81.0,84.0,69.0,4.0,80.0,2.0,52.0,4.0,61.0,4.0,46.0,4.0,66.0,79.0,59.0,2.0,80.0,2.0,35.0,3.0,85.0,2.0,42.0,4.0,82.0,82.0,95.0,3.0,34.0,4.0,40.0,3.0,73.0,4.0,98.0,3.0
Y4_S079,4,46,84,66,3,78,3,65,4,99,3,87,4,69.31,76.62,Pass,0,81.0,76.0,89.0,2.0,61.0,2.0,33.0,3.0,62.0,4.0,38.0,3.0,83.0,95.0,49.0,4.0,52.0,2.0,73.0,2.0,64.0,4.0,87.0,4.0,67.0,81.0,86.0,4.0,68.0,3.0,91.0,3.0,55.0,4.0,79.0,4.0
Y4_S080,4,95,80,55,2,97,2,37,3,52,3,84,4,68.81,71.38,Pass,0,80.0,90.0,50.0,3.0,38.0,3.0,88.0,2.0,55.0,2.0,34.0,2.0,66.0,48.0,77.0,3.0,45.0,2.0,94.0,4.0,93.0,4.0,91.0,3.0,61.0,51.0,74.0,2.0,94.0,3.0,78.0,3.0,58.0,4.0,53.0,3.0
Y4_S081,4,88,74,71,4,79,4,89,2,59,2,75,4,75.22,73.62,Pass,0,46.0,97.0,83.0,4.0,81.0,2.0,80.0,3.0,91.0,2.0,55.0,2.0,74.0,75.0,40.0,2.0,70.0,2.0,95.0,2.0,92.0,3.0,54.0,3.0,49.0,86.0,81.0,3.0,97.0,4.0,97.0,4.0,35.0,4.0,71.0,4.0
Y4_S082,4,66,97,35,2,58,2,83,3,50,4,87,3,64.2,74.38,Pass,0,90.0,64.0,51.0,2.0,89.0,4.0,76.0,4.0,47.0,3.0,85.0,2.0,82.0,69.0,61.0,4.0,42.0,3.0,79.0,4.0,42.0,2.0,79.0,2.0,82.0,45.0,68.0,4.0,65.0,2.0,44.0,4.0,35.0,2.0,81.0,3.0
Y4_S083,4,66,75,75,4,72,2,73,2,38,2,38,2,59.23,67.88,Pass,0,72.0,57.0,53.0,2.0,71.0,3.0,89.0,3.0,66.0,4.0,82.0,2.0,59.0,50.0,81.0,4.0,31.0,4.0,44.0,2.0,44.0,4.0,46.0,3.0,96.0,68.0,59.0,4.0,80.0,2.0,32.0,2.0,57.0,3.0,40.0,2.0
Y4_S084,4,52,56,44,4,77,4,75,4,35,3,97,4,61.89,67.5,Pass,0,47.0,93.0,80.0,4.0,35.0,3.0,80.0,3.0,40.0,2.0,49.0,3.0,70.0,92.0,43.0,4.0,41.0,4.0,52.0,2.0,68.0,3.0,38.0,4.0,69.0,61.0,71.0,2.0,89.0,4.0,86.0,3.0,68.0,3.0,49.0,2.0
Y4_S085,4,90,97,74,4,49,4,94,3,68,2,47,4,65.07,79.38,Pass,0,75.0,79.0,68.0,3.0,76.0,3.0,37.0,3.0,94.0,3.0,42.0,4.0,68.0,65.0,72.0,4.0,89.0,4.0,83.0,3.0,43.0,4.0,87.0,4.0,80.0,81.0,70.0,4.0,39.0,2.0,59.0,4.0,47.0,4.0,68.0,3.0
Y4_S086,4,98,74,49,3,71,2,34,3,70,3,68,2,51.51,74.38,Pass,0,71.0,86.0,66.0,4.0,34.0,4.0,80.0,3.0,37.0,2.0,40.0,3.0,66.0,78.0,40.0,3.0,44.0,3.0,30.0,3.0,72.0,3.0,32.0,3.0,46.0,76.0,67.0,2.0,75.0,3.0,35.0,2.0,54.0,3.0,40.0,3.0
